SessionIdentity,hour_num,stage,BG_psd,key2_psd,key3_psd,n_epoch
07R_06-30-22,3.0,N3,0.0020441017,1.0146757,0.772989,490
07R_06-30-22,3.0,N1,0.0014246507,0.13523497,0.10666376,32
07R_06-30-22,4.0,N2,0.0020825074,0.317933,0.19693013,759
07R_06-30-22,4.0,N3,0.0021584856,0.99393564,0.7400767,416
07R_06-30-22,4.0,N1,0.0034279535,0.37111586,0.20667161,165
07R_06-30-22,4.0,REM,0.0043810154,0.3225363,0.1109784,313
07R_06-30-22,5.0,N2,0.0020320683,0.27375722,0.17477223,468
07R_06-30-22,5.0,N1,0.002696624,0.21202423,0.073522724,342
07R_06-30-22,5.0,REM,0.0034180922,0.23908526,0.080569535,626
07R_06-30-22,6.0,N2,0.0019184835,0.25901774,0.13461617,152
07R_06-30-22,6.0,N1,0.0016147131,0.19453242,0.09832895,161
07R_06-30-22,6.0,REM,0.0010667245,0.072403274,0.04187553,43
07R_06-30-22,7.0,N1,0.0009813607,0.036893696,0.020426461,14
07R_07-22-22,0.0,N2,0.0040781326,0.54280114,0.38254333,342
07R_07-22-22,0.0,N3,0.004457388,1.0597506,0.8027646,431
07R_07-22-22,0.0,N1,0.0023234,0.13070172,0.07732039,229
07R_07-22-22,1.0,N2,0.0037382515,0.7807148,0.5877058,322
07R_07-22-22,1.0,N3,0.005412135,1.342435,0.9080212,15
07R_07-22-22,1.0,N1,0.0035019163,0.39453804,0.31085616,50
07R_07-22-22,2.0,N2,0.003850657,0.50952977,0.33805257,337
07R_07-22-22,2.0,N1,0.0027381298,0.3114795,0.29783943,42
07R_07-22-22,2.0,REM,0.0039511803,0.6157277,0.37533242,195
07R_07-22-22,3.0,N2,0.0031593705,0.3396596,0.16313182,129
07R_07-22-22,3.0,N1,0.0020941584,0.22362417,0.09525817,29
07R_07-22-22,3.0,REM,0.004539692,0.29698518,0.1491991,356
07R_07-26-22,0.0,N2,0.0027634182,0.4845781,0.32667133,226
07R_07-26-22,0.0,N3,0.0033905283,1.283312,1.0023344,637
07R_07-26-22,1.0,N2,0.0027808177,0.59749573,0.43980128,831
07R_07-26-22,1.0,N3,0.0027614182,1.2169007,0.8557443,404
07R_07-26-22,1.0,N1,0.0045931353,0.37416205,0.35138485,115
07R_07-26-22,2.0,N2,0.0020944981,0.83524686,0.5751163,640
07R_07-26-22,2.0,N3,0.0030831941,0.8036226,0.4735074,812
07R_07-26-22,2.0,N1,0.0023717373,0.4803008,0.5220724,55
07R_07-26-22,2.0,REM,0.0026013278,0.4529283,0.09346955,220
07R_07-26-22,3.0,N2,0.0023419394,0.8004105,0.58094174,1402
07R_07-26-22,3.0,N3,0.0023775005,1.011106,0.7123621,72
07R_07-26-22,3.0,N1,0.001855581,0.31369343,0.32315087,112
07R_07-26-22,4.0,N2,0.0028213887,0.47393468,0.09587841,1106
07R_07-26-22,4.0,N1,0.0018911513,0.24775344,0.08516535,181
07R_07-26-22,4.0,REM,0.0031246857,0.57974774,0.10022058,352
07R_07-26-22,5.0,N2,0.0018443831,0.6970305,0.48551136,1573
07R_07-26-22,5.0,N1,0.0014282322,0.28250656,0.14472385,69
07R_07-26-22,6.0,N2,0.002606456,0.56402844,0.3704153,864
07R_07-26-22,6.0,N1,0.0024623133,0.24089509,0.1396677,61
07R_07-26-22,6.0,REM,0.0034396392,0.29655746,0.09019177,180
07R_07-26-22,7.0,REM,0.0005914368,0.06853596,0.093324125,1
07R_07-26-22,8.0,N2,0.001136353,0.17074487,0.10708303,54
07R_07-26-22,8.0,N1,0.00073145673,0.1336488,0.08051616,33
09L_07-23-22,0.0,N1,0.06800474,0.029705394,0.013869972,103
09L_07-24-22,0.0,N1,0.054850582,0.03982217,0.026825907,87
09L_07-24-22,0.0,N2,0.059374064,0.19142833,0.10532343,673
09L_07-24-22,0.0,N3,0.055466495,0.451618,0.20777091,369
09L_07-24-22,1.0,N1,0.12899669,0.087537736,0.05753027,90
09L_07-24-22,1.0,N2,0.042740677,0.3510122,0.16476977,1233
09L_07-24-22,1.0,N3,0.049158365,0.45090142,0.2081702,87
09L_07-24-22,1.0,REM,0.04320411,0.088719815,0.05329309,199
09L_07-24-22,2.0,N1,0.074186236,0.094624035,0.05429218,123
09L_07-24-22,2.0,N2,0.051834904,0.26890284,0.12331879,930
09L_07-24-22,2.0,REM,0.049853325,0.08314794,0.04965264,543
09L_07-24-22,3.0,N2,0.06865458,0.4582358,0.18831557,1220
09L_07-24-22,3.0,N3,0.06386174,0.54316616,0.21729693,117
09L_07-24-22,3.0,REM,0.0523827,0.08514935,0.052352365,427
09L_07-24-22,4.0,N1,0.049121976,0.058350913,0.03364032,209
09L_07-24-22,4.0,N2,0.07954387,0.2581723,0.12190961,982
09L_07-24-22,4.0,REM,0.06359342,0.100265,0.058195002,379
09L_07-24-22,5.0,N1,0.1598814,0.05964868,0.035768554,88
09L_07-24-22,5.0,N2,0.0655812,0.24912564,0.11680376,930
09L_07-24-22,5.0,REM,0.09100804,0.077515535,0.04522303,491
09L_07-24-22,6.0,N1,0.011595012,0.046668258,0.012042,14
09L_07-24-22,6.0,REM,0.08596922,0.074798144,0.04499738,759
09L_07-25-22,0.0,N1,0.028466823,0.03806653,0.023567032,405
09L_07-25-22,0.0,N2,0.028136041,0.08580538,0.05359467,175
09L_07-25-22,1.0,N1,0.049139842,0.04886808,0.028986258,366
09L_07-25-22,1.0,N2,0.048945036,0.109024994,0.058244605,545
09L_07-25-22,2.0,N2,0.026197365,0.38824022,0.22727329,8
09L_07-25-22,2.0,N3,0.026760936,1.0362409,0.15195964,3
09L_07-25-22,2.0,REM,0.02077668,0.07852804,0.044833947,294
09L_07-25-22,3.0,N1,0.035741087,0.05300739,0.031081064,130
09L_07-25-22,3.0,N2,0.03596689,0.3033465,0.124858536,1344
09L_07-25-22,3.0,REM,0.020006618,0.06567713,0.033414688,138
09L_07-25-22,4.0,N1,0.068421334,0.07440006,0.034921918,368
09L_07-25-22,4.0,N2,0.022766283,0.21393687,0.09647179,1019
09L_07-25-22,4.0,REM,0.019740187,0.06128358,0.02866598,203
09L_07-25-22,5.0,N1,0.017178508,0.041633796,0.025215065,159
09L_07-25-22,5.0,N2,0.019026315,0.12192146,0.057062283,1337
09L_07-25-22,5.0,REM,0.019130222,0.1045705,0.047963146,103
09L_07-25-22,6.0,N1,0.016456176,0.029898759,0.017725294,28
09L_07-25-22,6.0,N2,0.020687241,0.16432406,0.072501354,690
09L_07-25-22,6.0,REM,0.02267499,0.12217641,0.055108458,14
09L_07-26-22,0.0,N1,0.044017218,0.0555512,0.032082573,145
09L_07-26-22,0.0,N2,0.083836436,0.25466597,0.12731518,682
09L_07-26-22,0.0,N3,0.040903237,0.5387309,0.21015622,288
09L_07-26-22,1.0,N2,0.034848757,0.38101423,0.2756202,13
09L_07-26-22,1.0,N3,0.0412301,0.5638561,0.22604679,292
09L_07-26-22,1.0,REM,0.043988205,0.09046923,0.055666644,1463
09L_07-26-22,2.0,N1,0.04847052,0.08495097,0.048232485,162
09L_07-26-22,2.0,N2,0.052857693,0.19785926,0.094964564,1221
09L_07-26-22,2.0,REM,0.037471775,0.09463979,0.05673445,203
09L_07-26-22,3.0,N1,0.041173063,0.28377017,0.19487645,28
09L_07-26-22,3.0,N2,0.04046186,0.36618796,0.16243175,1515
09L_07-26-22,3.0,REM,0.03901741,0.103047915,0.05581026,216
09L_07-26-22,4.0,N1,0.026644882,0.15462723,0.04857736,40
09L_07-26-22,4.0,N2,0.032920945,0.12241525,0.07075657,102
09L_07-26-22,4.0,REM,0.030851029,0.10577869,0.059311774,861
09L_07-26-22,6.0,N1,0.0279892,0.07742938,0.04287428,201
09L_07-26-22,6.0,N2,0.029269004,0.11818526,0.06867058,101
09L_07-26-22,6.0,REM,0.098888375,0.07453105,0.036626086,172
09L_07-26-22,7.0,N1,0.040012047,0.12442017,0.081962354,16
09L_07-26-22,7.0,N2,0.028420977,0.09186155,0.057653,222
09L_11-04-22,0.0,N1,0.027445963,0.04456461,0.021613892,71
09L_11-04-22,0.0,N2,0.023823876,0.10928643,0.057872914,561
09L_11-04-22,0.0,N3,0.025677769,0.2553562,0.103689276,472
09L_11-04-22,1.0,N1,0.018461376,0.10382835,0.05105685,70
09L_11-04-22,1.0,N2,0.03095408,0.24327466,0.11450209,787
09L_11-04-22,1.0,N3,0.08617164,0.43094793,0.17679533,904
09L_11-04-22,2.0,N1,0.016937047,0.082333624,0.046154633,141
09L_11-04-22,2.0,N2,0.026675522,0.2831902,0.12164368,1450
09L_11-04-22,3.0,N1,0.017442478,0.13531537,0.07162561,85
09L_11-04-22,3.0,N2,0.022393098,0.30418426,0.121962056,1618
09L_11-04-22,4.0,N1,0.016489131,0.11643776,0.06897428,115
09L_11-04-22,4.0,N2,0.015189338,0.1867392,0.08234997,1297
09L_11-04-22,4.0,REM,0.025722196,0.029167775,0.019361991,305
09L_11-04-22,5.0,N2,0.013151656,0.124466605,0.06603937,146
09L_11-04-22,5.0,REM,0.01508026,0.1190328,0.06890551,730
09L_11-05-22,0.0,N1,0.053047694,0.026764639,0.019023595,200
09L_11-05-22,1.0,N1,0.04327381,0.050622847,0.021881396,3
09L_11-05-22,1.0,N2,0.055725593,0.37705487,0.12246877,70
09L_11-05-22,1.0,N3,0.049462482,0.40456557,0.14938027,580
09L_11-05-22,2.0,N1,0.03827792,0.09466013,0.06375141,52
09L_11-05-22,2.0,N2,0.04376831,0.24182007,0.099421784,750
09L_11-05-22,2.0,REM,0.10413195,0.077795655,0.043262947,955
09L_11-05-22,3.0,N1,0.105430424,0.059250105,0.021987787,14
09L_11-05-22,3.0,N2,0.04432285,0.2555106,0.10936195,1461
09L_11-05-22,3.0,REM,0.040725376,0.075885795,0.04456241,272
09L_11-05-22,4.0,N1,0.038710646,0.067746796,0.028776916,161
09L_11-05-22,4.0,N2,0.07857227,0.22632784,0.0951151,658
09L_11-05-22,4.0,REM,0.101862766,0.07341999,0.039005503,876
09L_11-05-22,5.0,N1,0.0859061,0.042328097,0.029167293,14
09L_11-05-22,5.0,N2,0.10484787,0.20857714,0.09303674,1719
09L_11-05-22,5.0,REM,0.032515842,0.19872634,0.071681984,12
09L_11-05-22,6.0,N1,0.034377985,0.039424114,0.020793566,85
09L_11-05-22,6.0,N2,0.03947166,0.17778628,0.081532545,747
09L_11-05-22,6.0,REM,0.053290322,0.074041836,0.03642215,838
09L_11-05-22,7.0,N1,0.3366024,0.043312788,0.01794079,102
09L_11-05-22,7.0,N2,0.051920258,0.21538755,0.098654754,767
09L_11-05-22,7.0,REM,0.04959043,0.06544105,0.03223036,416
09L_11-05-22,8.0,N1,0.029671466,0.023298115,0.013026957,1
09L_11-05-22,8.0,REM,0.039269254,0.06165897,0.03235167,164
09L_11-19-22,0.0,N1,0.016346533,0.06938512,0.039225098,231
09L_11-19-22,0.0,N2,0.0304119,0.17732854,0.100561544,400
09L_11-19-22,0.0,N3,0.018586427,0.51980495,0.2392029,212
09L_11-19-22,1.0,N1,0.015127881,0.09440495,0.049981322,128
09L_11-19-22,1.0,N2,0.014154102,0.22121207,0.11034842,129
09L_11-19-22,1.0,N3,0.019185578,0.6761352,0.29335842,628
09L_11-19-22,1.0,REM,0.031656273,0.10111883,0.060715068,663
09L_11-19-22,2.0,N1,0.015017046,0.12747945,0.06262823,85
09L_11-19-22,2.0,N2,0.044279806,0.30072427,0.14198734,1070
09L_11-19-22,2.0,N3,0.023783773,0.6190559,0.25880235,544
09L_11-19-22,2.0,REM,0.013045173,0.17336693,0.10005328,51
09L_11-19-22,3.0,N1,0.026379356,0.10490912,0.053233203,185
09L_11-19-22,3.0,N2,0.02283482,0.26651347,0.121332906,1108
09L_11-19-22,3.0,N3,0.025347343,0.62332183,0.26149014,305
09L_11-19-22,4.0,N1,0.0134102,0.061805706,0.037278526,42
09L_11-19-22,4.0,N2,0.022490539,0.36310893,0.1847549,123
09L_11-19-22,4.0,REM,0.023195561,0.18121202,0.09854746,1582
09L_11-19-22,5.0,N1,0.085766256,0.080338255,0.038400814,143
09L_11-19-22,5.0,N2,0.046913605,0.2311616,0.12006641,247
09L_11-19-22,5.0,REM,0.061927654,0.36294,0.17026253,1186
09L_11-19-22,6.0,N1,0.08081803,0.046134632,0.024850126,152
09L_11-19-22,6.0,REM,0.04092908,0.095724516,0.054149788,1547
09L_11-19-22,7.0,N1,0.021967296,0.03535662,0.021125104,115
09L_11-19-22,7.0,REM,0.029718226,0.07978257,0.043682482,674
09L_11-22-22,0.0,N1,0.02835457,0.10102004,0.038032353,86
09L_11-22-22,0.0,N2,0.030574938,0.18354337,0.070936196,725
09L_11-22-22,0.0,N3,0.06223181,0.40398377,0.14650895,422
09L_11-22-22,0.0,REM,0.04636529,0.19112197,0.07671862,102
09L_11-22-22,1.0,N1,0.018638888,0.09965038,0.049675047,14
09L_11-22-22,1.0,N2,0.28756505,0.18831873,0.08539606,115
09L_11-22-22,1.0,N3,0.033278126,0.40178528,0.16599534,121
09L_11-22-22,1.0,REM,0.024323482,0.079711825,0.045537002,154
09L_12-10-22,0.0,N1,0.015338931,0.029369049,0.01922502,236
09L_12-10-22,0.0,N2,0.016103359,0.10456621,0.051459633,631
09L_12-10-22,0.0,N3,0.017480476,0.31034982,0.113514096,680
09L_12-10-22,1.0,N1,0.014777125,0.08807604,0.038656075,81
09L_12-10-22,1.0,N2,0.016158504,0.20967287,0.090706706,435
09L_12-10-22,1.0,N3,0.018557006,0.3076509,0.12679191,873
09L_12-10-22,1.0,REM,0.015692946,0.095672734,0.0467736,353
09L_12-10-22,2.0,N1,0.015826434,0.04879895,0.026526073,39
09L_12-10-22,2.0,N2,0.01784398,0.22004981,0.091073595,1217
09L_12-10-22,2.0,REM,0.015891405,0.05927547,0.033931047,470
09L_12-10-22,3.0,N1,0.015027009,0.0774409,0.03555873,122
09L_12-10-22,3.0,N2,0.016856741,0.20143968,0.0867126,1495
09L_12-10-22,4.0,N1,0.087294094,0.05904774,0.026702771,67
09L_12-10-22,4.0,N2,0.018004704,0.19342422,0.08341794,876
09L_12-10-22,4.0,REM,0.04492229,0.054047447,0.02925043,512
09L_12-10-22,5.0,N1,0.05133551,0.035400294,0.021893559,100
09L_12-10-22,5.0,N2,0.029628968,0.08618557,0.04619189,1017
09L_12-10-22,5.0,REM,0.031640366,0.061588045,0.034087438,370
09L_12-10-22,6.0,N1,0.012791539,0.0320875,0.014281416,85
09L_12-10-22,6.0,N2,0.014010889,0.1514816,0.068716556,659
09L_12-10-22,6.0,REM,0.014452268,0.115736105,0.0539249,733
09L_12-10-22,7.0,REM,0.012950316,0.03430161,0.01707821,68
09R_07-24-22,0.0,N1,0.1978364,0.0576572,0.03968469,84
09R_07-24-22,0.0,N2,0.77127177,0.23182395,0.15167838,425
09R_07-24-22,0.0,N3,0.41627988,0.3990124,0.30095834,370
09R_07-24-22,1.0,N1,0.15099788,0.15471807,0.08878916,94
09R_07-24-22,1.0,N2,0.28648484,0.3318397,0.2518805,1281
09R_07-24-22,1.0,N3,0.45188484,0.40649816,0.33050618,88
09R_07-24-22,1.0,REM,0.047480047,0.16142963,0.096624784,254
09R_07-24-22,2.0,N1,0.30750406,0.19211787,0.30549693,2
09R_07-24-22,2.0,N2,0.278951,0.30878073,0.22007161,21
09R_07-24-22,2.0,REM,0.6376174,0.12867711,0.076555856,550
09R_07-24-22,3.0,N2,0.33120048,0.37068248,0.41783223,89
09R_07-24-22,3.0,N3,0.34412482,0.38469213,0.42611524,16
09R_07-24-22,3.0,REM,0.48170543,0.121174015,0.10050645,24
09R_07-24-22,4.0,N1,0.113446414,0.03563082,0.043014493,3
09R_07-24-22,4.0,REM,4.2473626,0.056296807,0.054351743,3
09R_07-25-22,0.0,N1,1.0893035,0.061435085,0.04766641,311
09R_07-25-22,0.0,N2,2.0992622,0.13704291,0.09865353,162
09R_07-25-22,1.0,N1,0.290818,0.086410135,0.06694701,402
09R_07-25-22,1.0,N2,0.35335055,0.17451222,0.11813726,706
09R_07-25-22,1.0,REM,0.16618676,0.05905981,0.046581436,14
09R_07-25-22,2.0,N2,0.44115275,0.36218274,0.27909267,958
09R_07-25-22,2.0,N3,0.48392814,0.44799247,0.3126431,260
09R_07-25-22,2.0,REM,0.29251626,0.11707463,0.07509926,553
09R_07-25-22,3.0,N1,0.25118026,0.119549885,0.07433621,129
09R_07-25-22,3.0,N2,0.362604,0.27082008,0.20661749,1362
09R_07-25-22,3.0,REM,0.26636428,0.1100132,0.0692459,260
09R_07-25-22,4.0,N1,0.30837288,0.14398901,0.10251115,367
09R_07-25-22,4.0,N2,0.35889652,0.2031966,0.15419096,1017
09R_07-25-22,4.0,REM,0.35603875,0.09651399,0.072553866,200
09R_07-25-22,5.0,N1,0.6464479,0.11065703,0.08791928,150
09R_07-25-22,5.0,N2,0.29168743,0.12168924,0.09156113,1343
09R_07-25-22,5.0,REM,0.88410914,0.10692675,0.0784998,108
09R_07-25-22,6.0,N1,0.24651124,0.1121921,0.07034574,29
09R_07-25-22,6.0,N2,0.44173846,0.15311192,0.12110902,612
09R_07-25-22,6.0,REM,0.5076202,0.4549117,0.23823388,5
09R_07-26-22,0.0,N1,0.17697246,0.07284582,0.05786955,145
09R_07-26-22,0.0,N2,0.29317984,0.26415136,0.19713558,662
09R_07-26-22,0.0,N3,0.42507702,0.43169025,0.3352577,334
09R_07-26-22,1.0,N2,0.45863155,0.4592966,0.5598104,14
09R_07-26-22,1.0,N3,0.6263385,0.4787536,0.3382563,244
09R_07-26-22,1.0,REM,0.26065016,0.14037918,0.08975808,1495
09R_07-26-22,2.0,N1,0.17603429,0.09839014,0.06709772,161
09R_07-26-22,2.0,N2,0.48952907,0.1905142,0.11741466,1285
09R_07-26-22,2.0,REM,0.20499848,0.14537214,0.08465514,155
09R_07-26-22,3.0,N1,0.3767152,0.21146901,0.16845235,28
09R_07-26-22,3.0,N2,0.8675587,0.3141022,0.24980678,1559
09R_07-26-22,3.0,REM,0.10136573,0.18303399,0.091055274,176
09R_07-26-22,4.0,N1,0.29300633,0.17111275,0.111024745,69
09R_07-26-22,4.0,N2,0.48804033,0.2750238,0.2143379,607
09R_07-26-22,4.0,REM,1.4637072,0.15327668,0.08996522,919
09R_07-26-22,5.0,N1,0.32291865,0.20290123,0.14917043,63
09R_07-26-22,5.0,N2,0.33363292,0.2842975,0.2455166,410
09R_07-26-22,5.0,REM,0.32639617,0.27476475,0.22043039,930
09R_07-26-22,6.0,N1,0.23029746,0.1130386,0.06898133,254
09R_07-26-22,6.0,N2,0.29066455,0.15078291,0.10353913,103
09R_07-26-22,6.0,REM,0.20483229,0.12403478,0.0787594,806
09R_07-26-22,7.0,N1,0.2527139,0.15321343,0.09492075,18
09R_07-26-22,7.0,N2,0.21172279,0.14692712,0.09963925,221
09R_11-04-22,0.0,N1,0.24157174,0.06045505,0.04496055,72
09R_11-04-22,0.0,N2,0.30013588,0.13574171,0.09540275,560
09R_11-04-22,0.0,N3,0.39467645,0.23539744,0.15744399,472
09R_11-04-22,1.0,N1,0.25129366,0.12482407,0.070669554,69
09R_11-04-22,1.0,N2,0.40392426,0.2324475,0.1837761,781
09R_11-04-22,1.0,N3,0.56117046,0.38009673,0.274039,903
09R_11-04-22,2.0,N1,0.28519282,0.09620703,0.067321174,142
09R_11-04-22,2.0,N2,0.4265209,0.25656897,0.20162192,1503
09R_11-04-22,3.0,N1,0.40040278,0.19065621,0.14691314,85
09R_11-04-22,3.0,N2,0.53183955,0.2702336,0.2199131,1681
09R_11-04-22,4.0,N1,0.31149015,0.15538475,0.097446896,115
09R_11-04-22,4.0,N2,0.57566744,0.18928105,0.14109044,1294
09R_11-04-22,4.0,REM,0.22312209,0.055803116,0.046157237,306
09R_11-04-22,5.0,N2,0.40218866,0.22379535,0.16190182,107
09R_11-04-22,5.0,REM,0.41795096,0.179949,0.13719901,734
09R_11-05-22,0.0,N1,0.18770927,0.04318255,0.03753417,274
09R_11-05-22,0.0,N2,0.7998079,0.1124952,0.08191577,474
09R_11-05-22,1.0,N1,0.26016957,0.062696904,0.033588436,4
09R_11-05-22,1.0,N2,0.4860665,0.2793031,0.21131413,70
09R_11-05-22,1.0,N3,1.233845,0.35320893,0.26827475,598
09R_11-05-22,2.0,N1,0.26629362,0.14902914,0.11120113,51
09R_11-05-22,2.0,N2,0.4122436,0.2636807,0.20762044,563
09R_11-05-22,2.0,REM,0.32830486,0.11038803,0.068883486,891
09R_11-05-22,3.0,N1,0.21912855,0.08984999,0.05163069,13
09R_11-05-22,3.0,N2,0.41701242,0.24862607,0.18303673,1482
09R_11-05-22,3.0,REM,0.2933211,0.11008583,0.07856849,273
09R_11-05-22,4.0,N1,0.22341248,0.100432865,0.059101503,153
09R_11-05-22,4.0,N2,0.3614829,0.1955044,0.15057638,666
09R_11-05-22,4.0,REM,0.3494557,0.10753416,0.064601734,876
09R_11-05-22,5.0,N1,0.18422484,0.050483078,0.052143715,14
09R_11-05-22,5.0,N2,0.33435676,0.21207315,0.15854956,1659
09R_11-05-22,5.0,REM,0.30221346,0.1474684,0.13139279,11
09R_11-05-22,6.0,N1,0.1661295,0.06697469,0.043985352,87
09R_11-05-22,6.0,N2,0.3073582,0.18917847,0.12787198,773
09R_11-05-22,6.0,REM,0.2055114,0.10864714,0.06226802,778
09R_11-05-22,7.0,N1,0.17549942,0.06954336,0.049031842,103
09R_11-05-22,7.0,N2,0.29612944,0.22349714,0.15935579,768
09R_11-05-22,7.0,REM,0.46708682,0.10516186,0.06861668,713
09R_11-05-22,8.0,N1,0.14371073,0.04886988,0.03291919,14
09R_11-05-22,8.0,REM,0.21264504,0.10252722,0.066722974,696
09R_11-19-22,0.0,N1,0.18684937,0.11494034,0.09587484,233
09R_11-19-22,0.0,N2,0.2976389,0.27422056,0.22871445,397
09R_11-19-22,0.0,N3,0.43000507,0.52581686,0.47993457,215
09R_11-19-22,1.0,N1,0.17014994,0.1653828,0.08872811,127
09R_11-19-22,1.0,N2,0.2764026,0.32638133,0.24309477,129
09R_11-19-22,1.0,N3,0.5403859,0.6011618,0.5644064,629
09R_11-19-22,1.0,REM,0.33651862,0.17011413,0.109921984,647
09R_11-19-22,2.0,N1,0.20252925,0.20695545,0.14327583,85
09R_11-19-22,2.0,N2,0.2760828,0.33537042,0.2694028,1066
09R_11-19-22,2.0,N3,0.5810102,0.5603563,0.5075018,542
09R_11-19-22,2.0,REM,0.2644751,0.26949245,0.1652548,50
09R_11-19-22,3.0,N1,0.5486297,0.17648935,0.12653975,184
09R_11-19-22,3.0,N2,0.25948778,0.31251726,0.25522107,1106
09R_11-19-22,3.0,N3,0.4459865,0.5591164,0.55093306,304
09R_11-19-22,4.0,N1,0.24913225,0.1033198,0.0699657,42
09R_11-19-22,4.0,N2,0.4295569,0.4199231,0.3650512,121
09R_11-19-22,4.0,REM,0.8081684,0.22472882,0.1728492,1582
09R_11-19-22,5.0,N1,0.14537956,0.14417025,0.11261065,145
09R_11-19-22,5.0,N2,0.78656715,0.28495935,0.21957897,251
09R_11-19-22,5.0,REM,0.31093946,0.3585087,0.32486543,1182
09R_11-19-22,6.0,N1,0.11472315,0.07757825,0.06684511,142
09R_11-19-22,6.0,REM,0.29051414,0.14779542,0.094865695,1492
09R_11-19-22,7.0,N1,0.11020222,0.0700635,0.06734788,110
09R_11-19-22,7.0,REM,0.14499389,0.12067809,0.098416924,673
09R_11-22-22,0.0,N1,0.27569553,0.14149752,0.099151574,70
09R_11-22-22,0.0,N2,0.36577946,0.19153684,0.14595297,664
09R_11-22-22,0.0,N3,0.5332944,0.36232617,0.2844352,436
09R_11-22-22,0.0,REM,1.1426134,0.19758908,0.14631532,103
09R_11-22-22,1.0,N1,0.23714614,0.11461649,0.062045958,11
09R_11-22-22,1.0,N2,0.48343056,0.21643275,0.16552375,118
09R_11-22-22,1.0,N3,0.6444845,0.42803288,0.35087997,121
09R_11-22-22,1.0,REM,0.31973776,0.13529098,0.086174615,135
09R_12-10-22,0.0,N1,0.24571173,0.043743845,0.034447823,236
09R_12-10-22,0.0,N2,0.28419217,0.11300818,0.076799214,636
09R_12-10-22,0.0,N3,0.35315692,0.2573754,0.18827622,709
09R_12-10-22,1.0,N1,0.28535035,0.23113735,0.16432574,83
09R_12-10-22,1.0,N2,0.32111788,0.18688184,0.13553536,435
09R_12-10-22,1.0,N3,0.34099412,0.26378322,0.19611585,851
09R_12-10-22,1.0,REM,0.28983656,0.15816689,0.10479235,375
09R_12-10-22,2.0,N1,0.19542623,0.06668652,0.04396995,36
09R_12-10-22,2.0,N2,0.42145982,0.19600749,0.14608322,1248
09R_12-10-22,2.0,REM,0.236248,0.093108006,0.053585444,449
09R_12-10-22,3.0,N1,0.33460224,0.16171041,0.13948426,120
09R_12-10-22,3.0,N2,0.33586553,0.18520647,0.13735226,1346
16L_04-30-22,0.0,N3,0.5282141,0.53167117,0.58552825,552
16L_04-30-22,1.0,N3,0.29589313,0.21552113,0.17835857,28
16L_04-30-22,1.0,N1,0.39146802,0.102765,0.07901663,97
16L_04-30-22,1.0,N2,0.33314052,0.18168764,0.16302961,323
16L_04-30-22,1.0,REM,0.23869725,0.1406402,0.07490762,280
16L_04-30-22,2.0,N3,0.3487298,0.3916636,0.48925856,747
16L_04-30-22,2.0,N2,0.7219752,0.25750634,0.2253861,42
16L_05-08-22,0.0,N3,0.8205919,0.51318485,0.57689285,903
16L_05-08-22,0.0,N1,0.35398966,0.14272653,0.20729794,13
16L_05-08-22,0.0,N2,0.5813974,0.27881205,0.32556605,309
16L_05-08-22,1.0,N3,0.7193564,0.64401877,0.7322337,1108
16L_05-08-22,1.0,N1,0.43511292,0.10994203,0.0884687,115
16L_05-08-22,1.0,N2,0.5189248,0.2577154,0.25683576,371
16L_05-08-22,1.0,REM,0.56314445,0.16920745,0.07800095,161
16L_05-08-22,2.0,N3,0.77041507,0.4195584,0.51363474,986
16L_05-08-22,2.0,N1,0.77868015,0.12830646,0.09575242,143
16L_05-08-22,2.0,N2,0.54146606,0.22621363,0.21768382,303
16L_05-08-22,2.0,REM,0.5691862,0.16123432,0.075331636,322
16L_05-08-22,3.0,N3,0.9281063,0.39949176,0.46071163,621
16L_05-08-22,3.0,N1,0.40917057,0.09588286,0.08268599,70
16L_05-08-22,3.0,N2,0.58870864,0.23790714,0.24190615,895
16L_05-08-22,3.0,REM,0.604032,0.14490141,0.06758657,179
16L_05-08-22,4.0,N1,0.42378017,0.08865007,0.0932751,215
16L_05-08-22,4.0,N2,0.5059119,0.16952388,0.18010804,1037
16L_05-08-22,4.0,REM,0.36112225,0.24934581,0.27147767,114
16L_05-08-22,5.0,N1,0.3607343,0.09539272,0.12137036,158
16L_05-08-22,5.0,N2,0.46037132,0.23197217,0.24507757,263
16L_05-08-22,5.0,REM,1.1050239,0.1381411,0.13543026,411
16L_05-08-22,6.0,REM,0.52379596,0.15391068,0.07921798,14
16L_05-09-22,0.0,N3,0.21203162,0.49063146,0.57775986,991
16L_05-09-22,0.0,N1,0.17782383,0.092999995,0.11077828,83
16L_05-09-22,0.0,N2,0.17425996,0.22114256,0.24168703,323
16L_05-09-22,1.0,N3,0.22814617,0.585867,0.65842694,870
16L_05-09-22,1.0,N1,0.17025672,0.09991733,0.073264696,72
16L_05-09-22,1.0,N2,0.20869486,0.22434285,0.21467125,423
16L_05-09-22,1.0,REM,0.14675476,0.12165265,0.073243216,368
16L_05-09-22,2.0,N3,0.23795544,0.5119064,0.59681183,676
16L_05-09-22,2.0,N1,0.17221174,0.1467908,0.13196866,174
16L_05-09-22,2.0,N2,0.17874649,0.2685196,0.27786377,655
16L_05-09-22,2.0,REM,0.20016652,0.18474756,0.0891002,208
16L_05-09-22,3.0,N3,0.19767897,0.43315488,0.48618236,273
16L_05-09-22,3.0,N1,0.13383013,0.07481649,0.06306115,143
